13101,"100  ","1006013","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(13ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１３階）",0,0,0,0,0,0
13101,"100  ","1006014","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(14ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１４階）",0,0,0,0,0,0
13101,"100  ","1006015","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(15ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１５階）",0,0,0,0,0,0
13101,"100  ","1006016","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(16ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１６階）",0,0,0,0,0,0
13101,"100  ","1006017","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(17ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１７階）",0,0,0,0,0,0
13101,"100  ","1006018","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(18ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１８階）",0,0,0,0,0,0
13101,"100  ","1006019","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(19ｶｲ)","東京都","千代田区","霞が関霞が関ビル（１９階）",0,0,0,0,0,0
13101,"100  ","1006020","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(20ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２０階）",0,0,0,0,0,0
13101,"100  ","1006021","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(21ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２１階）",0,0,0,0,0,0
13101,"100  ","1006022","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(22ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２２階）",0,0,0,0,0,0
13101,"100  ","1006023","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(23ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２３階）",0,0,0,0,0,0
13101,"100  ","1006024","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(24ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２４階）",0,0,0,0,0,0
13101,"100  ","1006025","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(25ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２５階）",0,0,0,0,0,0
13101,"100  ","1006026","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(26ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２６階）",0,0,0,0,0,0
13101,"100  ","1006027","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(27ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２７階）",0,0,0,0,0,0
13101,"100  ","1006028","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(28ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２８階）",0,0,0,0,0,0
13101,"100  ","1006029","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(29ｶｲ)","東京都","千代田区","霞が関霞が関ビル（２９階）",0,0,0,0,0,0
13101,"100  ","1006030","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(30ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３０階）",0,0,0,0,0,0
13101,"100  ","1006031","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(31ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３１階）",0,0,0,0,0,0
13101,"100  ","1006032","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(32ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３２階）",0,0,0,0,0,0
13101,"100  ","1006033","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(33ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３３階）",0,0,0,0,0,0
13101,"100  ","1006034","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(34ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３４階）",0,0,0,0,0,0
13101,"100  ","1006035","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(35ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３５階）",0,0,0,0,0,0
13101,"100  ","1006036","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶｽﾐｶﾞｾｷｶｽﾐｶﾞｾｷﾋﾞﾙ(36ｶｲ)","東京都","千代田区","霞が関霞が関ビル（３６階）",0,0,0,0,0,0
13101,"101  ","1010029","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｱｲｵｲﾁｮｳ","東京都","千代田区","神田相生町",0,0,0,0,0,0
13101,"101  ","1010063","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｱﾜｼﾞﾁｮｳ","東京都","千代田区","神田淡路町",0,0,1,0,0,0
13101,"101  ","1010024","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｲｽﾞﾐﾁｮｳ","東京都","千代田区","神田和泉町",0,0,0,0,0,0
13101,"101  ","1010033","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｲﾜﾓﾄﾁｮｳ","東京都","千代田区","神田岩本町",0,0,0,0,0,0
13101,"101  ","1010052","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｵｶﾞﾜﾏﾁ","東京都","千代田区","神田小川町",0,0,1,0,0,0
13101,"101  ","1010045","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｶｼﾞﾁｮｳ","東京都","千代田区","神田鍛冶町",0,0,1,0,0,0
13101,"101  ","1010036","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｷﾀﾉﾘﾓﾉﾁｮｳ","東京都","千代田区","神田北乗物町",0,0,0,0,0,0
13101,"101  ","1010035","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｺﾝﾔﾁｮｳ","東京都","千代田区","神田紺屋町",0,0,0,0,0,0
13101,"101  ","1010026","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｻｸﾏｶﾞｼ","東京都","千代田区","神田佐久間河岸",0,0,0,0,0,0
13101,"101  ","1010025","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｻｸﾏﾁｮｳ","東京都","千代田区","神田佐久間町",0,0,1,0,0,0
13101,"101  ","1010051","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｼﾞﾝﾎﾞｳﾁｮｳ","東京都","千代田区","神田神保町",0,0,1,0,0,0
13101,"101  ","1010041","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｽﾀﾞﾁｮｳ","東京都","千代田区","神田須田町",0,0,1,0,0,0
13101,"101  ","1010062","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞｽﾙｶﾞﾀﾞｲ","東京都","千代田区","神田駿河台",0,0,1,0,0,0
13101,"101  ","1010046","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾀﾁｮｳ","東京都","千代田区","神田多町",0,0,1,0,0,0
13101,"101  ","1010048","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾂｶｻﾏﾁ","東京都","千代田区","神田司町",0,0,1,0,0,0
13101,"101  ","1010043","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾄﾐﾔﾏﾁｮｳ","東京都","千代田区","神田富山町",0,0,0,0,0,0
13101,"101  ","1010054","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾆｼｷﾁｮｳ","東京都","千代田区","神田錦町",0,0,1,0,0,0
13101,"101  ","1010037","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾆｼﾌｸﾀﾞﾁｮｳ","東京都","千代田区","神田西福田町",0,0,0,0,0,0
13101,"101  ","1010022","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾈﾘﾍﾞｲﾁｮｳ","東京都","千代田区","神田練塀町",0,0,0,0,0,0
13101,"101  ","1010028","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾊﾅｵｶﾁｮｳ","東京都","千代田区","神田花岡町",0,0,0,0,0,0
13101,"101  ","1010034","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋｶﾞｼｺﾝﾔﾁｮｳ","東京都","千代田区","神田東紺屋町",0,0,0,0,0,0
13101,"101  ","1010042","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋｶﾞｼﾏﾂｼﾀﾁｮｳ","東京都","千代田区","神田東松下町",0,0,0,0,0,0
13101,"101  ","1010027","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾋﾗｶﾜﾁｮｳ","東京都","千代田区","神田平河町",0,0,0,0,0,0
13101,"101  ","1010023","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾏﾂﾅｶﾞﾁｮｳ","東京都","千代田区","神田松永町",0,0,0,0,0,0
13101,"101  ","1010038","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾐｸﾗﾁｮｳ","東京都","千代田区","神田美倉町",0,0,0,0,0,0
13101,"101  ","1010053","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｶﾝﾀﾞﾐﾄｼﾛﾁｮｳ","東京都","千代田区","神田美土代町",0,0,0,0,0,0
